user_id,age,country,course_type,course_category,course_price,time_spent_hours,assignments_completed,quiz_avg_score,login_frequency_per_week,device_type,last_login_days_ago,forum_posts,video_completion_percent,certificate_attempted,payment_type,course_completed
3968,44,India,Self-paced,Investment,1076,149,10,85,1,Tablet,12,41,41,0,Individual,1
3969,34,,,,695,135,6,3,0,,29,30,55,1,,0
3970,40,Canada,Instructor-led Online,Risk,905,137,12,79,4,Mobile,51,24,35,0,Individual,1
3971,58,USA,Self-paced,Investment,753,15,6,24,6,Tablet,10,28,2,0,Corporate,0
3972,58,Australia,Self-paced,Investment,502,141,10,18,1,Mobile,2,23,37,1,Corporate,0
3973,21,Australia,Instructor-led Online,Accounting,271,45,0,83,3,Tablet,28,40,25,1,Corporate,0
3974,45,USA,Self-paced,Finance,451,80,5,30,6,Tablet,28,0,90,0,Corporate,0
3975,52,UK,Self-paced,Accounting,868,70,6,65,1,Tablet,52,4,12,0,Individual,0
3976,35,USA,Classroom Training Live Session,Finance,600,11,3,7,3,Mobile,37,37,5,1,Corporate,0
3977,20,India,Instructor-led Online,Accounting,839,26,1,47,5,Desktop,7,2,74,0,Corporate,0
3978,29,Australia,Classroom Training Live Session,Risk,1153,155,10,4,3,Mobile,2,40,63,1,Individual,1
3979,41,Canada,Self-paced,Investment,558,2,6,43,0,Desktop,6,37,81,0,Individual,0
3980,36,Australia,Self-paced,Investment,743,13,11,10,4,Desktop,5,11,36,1,Corporate,0
3981,26,Canada,Self-paced,Accounting,460,132,0,51,1,Desktop,12,14,39,1,Individual,0
3982,19,UK,Self-paced,Accounting,821,157,10,55,5,Mobile,21,45,88,1,Individual,1
3983,36,Australia,Classroom Training Live Session,Accounting,1096,76,2,65,6,Desktop,7,45,34,1,Individual,0
3984,47,USA,Classroom Training Live Session,Finance,575,22,2,41,1,Tablet,22,1,38,0,Corporate,0
3985,26,Canada,Instructor-led Online,Investment,1082,88,0,93,5,Desktop,42,1,39,1,Individual,0
3986,37,UK,Self-paced,Risk,684,171,9,81,0,Tablet,53,17,39,1,Individual,1
3987,25,Australia,Self-paced,Investment,846,151,6,58,4,Desktop,6,49,65,0,Corporate,1
3988,21,Canada,Self-paced,Finance,899,19,5,11,0,Desktop,13,26,20,1,Individual,0
3989,46,Canada,Self-paced,Risk,419,139,0,24,0,Desktop,35,10,29,0,Individual,0
3990,42,India,Instructor-led Online,Investment,1114,57,10,33,5,Mobile,53,35,5,0,Corporate,0
3991,41,USA,Classroom Training Physical,Finance,1125,20,10,5,1,Tablet,54,23,78,0,Corporate,0
3992,59,India,Instructor-led Online,Accounting,617,30,6,35,5,Mobile,48,2,89,1,Corporate,0
3993,59,India,Instructor-led Online,Finance,473,88,3,48,3,Mobile,50,23,45,1,Individual,0
3994,37,UK,Self-paced,Investment,1003,155,13,17,0,Tablet,19,5,44,0,Individual,1
3995,51,UK,Classroom Training Live Session,Risk,119,159,5,83,6,Mobile,45,0,16,1,Individual,1
3996,52,Australia,Self-paced,Investment,801,52,2,65,0,Desktop,59,24,18,0,Individual,0
3997,26,Australia,Classroom Training Live Session,Investment,996,152,9,98,5,Desktop,11,2,54,1,Individual,1
3998,36,UK,Instructor-led Online,Finance,289,18,7,29,1,Tablet,41,33,73,1,Corporate,0
3999,20,Canada,Self-paced,Finance,347,56,0,91,5,Mobile,12,40,32,0,Corporate,0
4000,34,UK,Instructor-led Online,Risk,133,68,6,71,0,Mobile,4,31,39,0,Individual,0
4001,46,UK,Classroom Training Live Session,Finance,705,99,11,0,3,Mobile,44,31,68,1,Individual,0
4002,39,India,Self-paced,Risk,444,36,3,31,0,Desktop,41,49,56,0,Individual,0
4003,27,Australia,Instructor-led Online,Finance,700,104,5,52,4,Mobile,4,13,96,0,Individual,0
4004,32,UK,Classroom Training Live Session,Risk,868,152,11,61,5,Mobile,41,19,57,1,Corporate,1
4005,52,Australia,Instructor-led Online,Accounting,758,84,9,43,6,Desktop,0,3,80,1,Corporate,1
4006,36,UK,Self-paced,Finance,571,142,12,41,5,Tablet,10,46,23,1,Individual,1
4007,31,Australia,Classroom Training Live Session,Finance,188,15,12,61,3,Desktop,13,12,30,0,Individual,0
4008,34,Australia,Instructor-led Online,Investment,104,126,8,33,4,Mobile,39,14,53,1,Corporate,0
4009,45,India,Self-paced,Finance,593,11,6,25,6,Desktop,4,25,5,0,Individual,0
4010,59,UK,Classroom Training Live Session,Finance,636,130,13,16,0,Tablet,24,26,47,0,Corporate,0
4011,44,USA,Instructor-led Online,Finance,898,63,5,78,3,Desktop,0,10,14,0,Individual,0
4012,50,USA,Classroom Training Live Session,Finance,325,11,12,68,1,Tablet,20,2,25,0,Corporate,0
4013,26,Australia,Self-paced,Accounting,379,167,11,60,6,Mobile,26,49,61,1,Individual,1
4014,52,Australia,Classroom Training Live Session,Investment,414,97,10,16,4,Tablet,22,38,67,1,Corporate,0
4015,27,Australia,Classroom Training Live Session,Investment,901,101,12,86,1,Desktop,44,13,88,1,Corporate,1
4016,38,Canada,Instructor-led Online,Investment,476,172,9,19,2,Mobile,6,24,99,0,Corporate,1
4017,48,Canada,Classroom Training Live Session,Investment,119,32,1,59,2,Tablet,12,34,16,1,Corporate,0
4018,50,UK,Classroom Training Live Session,Finance,718,25,13,44,3,Desktop,37,35,87,0,Corporate,0
4019,51,Australia,Classroom Training Live Session,Investment,1181,112,10,65,3,Mobile,4,33,4,0,Corporate,0
4020,46,,,,1030,32,10,96,5,,53,0,92,1,,0
4021,55,Australia,Classroom Training Live Session,Finance,250,174,4,29,1,Desktop,4,41,17,0,Individual,1
4022,38,Canada,Classroom Training Live Session,Investment,432,99,5,39,2,Desktop,25,11,65,0,Corporate,0
4023,27,Canada,Self-paced,Investment,779,46,3,94,6,Desktop,17,14,82,1,Individual,0
4024,26,India,Instructor-led Online,Finance,198,66,13,15,5,Desktop,15,7,0,1,Corporate,0
4025,22,USA,Classroom Training Physical,Finance,409,124,1,43,4,Tablet,41,40,35,1,Individual,0
4026,20,Australia,Instructor-led Online,Risk,707,22,10,37,2,Desktop,3,38,66,1,Corporate,0
4027,35,Australia,Self-paced,Investment,706,17,7,0,4,Mobile,16,20,42,1,Individual,0
4028,33,India,Classroom Training Live Session,Finance,999,109,10,69,2,Tablet,20,16,30,1,Individual,0
4029,21,USA,Instructor-led Online,Accounting,1011,171,2,11,3,Tablet,15,28,20,0,Corporate,0
4030,22,India,Classroom Training Live Session,Investment,1008,81,11,80,0,Tablet,18,24,30,1,Corporate,0
4031,42,USA,Classroom Training Live Session,Risk,1063,140,0,84,4,Desktop,35,39,79,0,Individual,1
4032,30,UK,Self-paced,Risk,410,63,14,83,1,Desktop,55,6,42,0,Individual,1
4033,18,Canada,Instructor-led Online,Investment,787,80,12,23,0,Mobile,41,5,77,1,Corporate,0
4034,53,Canada,Self-paced,Risk,739,155,1,82,3,Mobile,43,20,54,0,Individual,1
4035,18,India,Self-paced,Finance,379,171,10,8,0,Tablet,54,3,92,0,Corporate,0
4036,46,Australia,Instructor-led Online,Finance,485,138,7,71,5,Tablet,22,26,86,1,Corporate,1
4037,27,UK,Instructor-led Online,Accounting,357,17,14,79,0,Tablet,18,15,96,1,Individual,0
4038,32,India,Self-paced,Risk,870,163,10,68,6,Mobile,32,0,75,1,Individual,1
4039,37,,,,113,122,6,92,2,,34,26,53,0,,1
4040,48,UK,Self-paced,Finance,510,116,7,40,2,Tablet,8,15,13,0,Corporate,1
4041,50,India,Instructor-led Online,Risk,481,9,0,25,0,Desktop,44,49,76,0,Individual,0
4042,59,Canada,Instructor-led Online,Investment,1171,79,8,98,4,Tablet,42,7,84,0,Individual,1
4043,58,India,Classroom Training Live Session,Finance,350,58,0,24,2,Mobile,48,46,99,1,Individual,0
4044,47,Australia,Instructor-led Online,Risk,233,52,13,73,5,Desktop,54,40,76,1,Individual,0
4045,26,USA,Classroom Training Live Session,Finance,660,140,4,69,3,Tablet,10,37,54,1,Individual,1
4046,56,India,Instructor-led Online,Risk,102,120,12,80,3,Tablet,3,24,90,1,Individual,1
4047,41,UK,Instructor-led Online,Finance,309,22,5,18,4,Mobile,33,10,87,0,Individual,0
4048,47,UK,Classroom Training Live Session,Risk,1018,140,3,67,3,Mobile,40,13,58,1,Corporate,0
4049,18,UK,Self-paced,Investment,574,4,12,16,0,Tablet,44,48,23,1,Corporate,0
4050,58,Canada,Classroom Training Live Session,Finance,1051,32,14,15,3,Desktop,57,33,98,0,Individual,1
4051,35,Australia,Instructor-led Online,Accounting,987,161,8,81,3,Mobile,34,36,75,1,Corporate,1
4052,19,USA,Classroom Training Live Session,Finance,284,177,6,68,4,Desktop,7,19,62,1,Individual,1
4053,41,Australia,Self-paced,Accounting,316,67,4,45,5,Tablet,41,8,52,0,Corporate,0
4054,53,Canada,Classroom Training Live Session,Investment,624,20,8,52,5,Desktop,51,44,96,0,Individual,0
4055,55,,,,701,96,12,55,3,,39,16,62,0,,1
4056,21,India,Instructor-led Online,Accounting,450,62,11,53,5,Desktop,9,35,1,1,Individual,0
4057,49,USA,Classroom Training Live Session,Finance,278,67,0,76,2,Desktop,55,34,13,1,Corporate,0
4058,50,UK,Classroom Training Live Session,Finance,981,13,3,32,6,Mobile,5,4,32,1,Corporate,0
4059,20,Australia,Instructor-led Online,Risk,917,169,8,54,0,Mobile,19,27,49,0,Individual,1
4060,50,India,Self-paced,Risk,810,138,8,89,0,Desktop,32,15,23,1,Corporate,1
4061,27,Canada,Instructor-led Online,Risk,569,3,5,39,6,Mobile,55,18,39,0,Individual,0
4062,39,Australia,Self-paced,Finance,1023,131,5,36,0,Desktop,17,19,45,0,Individual,0
4063,46,UK,Instructor-led Online,Finance,412,154,0,96,3,Mobile,21,17,16,1,Corporate,1
4064,18,Canada,Instructor-led Online,Risk,385,167,14,34,4,Tablet,5,24,10,0,Individual,1
4065,31,UK,Classroom Training Live Session,Risk,307,17,1,74,2,Desktop,33,35,71,0,Corporate,0
4066,40,India,Instructor-led Online,Accounting,427,93,9,50,6,Mobile,59,28,94,1,Individual,1
4067,21,USA,Classroom Training Live Session,Finance,334,38,0,73,0,Desktop,45,18,49,1,Corporate,0
4068,18,USA,Classroom Training Physical,Finance,1169,35,11,48,0,Desktop,28,5,0,0,Individual,0
4069,33,Canada,Self-paced,Investment,995,11,3,83,1,Desktop,7,1,89,0,Individual,0
4070,24,Australia,Self-paced,Accounting,913,164,4,48,1,Desktop,22,33,39,0,Corporate,0
4071,34,Canada,Instructor-led Online,Risk,842,89,4,61,6,Desktop,10,31,93,0,Corporate,1
4072,49,Australia,Classroom Training Live Session,Risk,1127,25,8,20,6,Desktop,28,29,88,0,Individual,0
4073,39,India,Classroom Training Live Session,Investment,150,11,11,58,5,Tablet,4,39,92,0,Corporate,0
4074,59,USA,Classroom Training Physical,Accounting,203,28,11,99,3,Mobile,56,20,95,0,Corporate,1
4075,54,USA,Instructor-led Online,Accounting,328,130,2,42,1,Tablet,8,39,95,0,Corporate,0
4076,59,India,Instructor-led Online,Investment,643,110,4,21,6,Mobile,0,44,99,0,Individual,1
4077,45,,,,1115,14,6,23,3,,51,0,94,1,,0
4078,57,India,Self-paced,Risk,877,70,14,46,2,Desktop,20,18,67,1,Individual,0
4079,47,,,,999,6,5,25,2,,3,4,46,0,,0
4080,26,Australia,Instructor-led Online,Risk,231,92,8,43,2,Tablet,34,38,28,1,Individual,1
4081,31,Canada,Classroom Training Live Session,Investment,213,15,2,49,5,Tablet,54,11,49,1,Individual,0
4082,43,UK,Self-paced,Finance,971,104,2,12,4,Tablet,45,32,97,0,Corporate,0
4083,18,Australia,Classroom Training Live Session,Risk,277,137,5,86,4,Mobile,24,9,4,1,Corporate,1
4084,37,USA,Instructor-led Online,Investment,238,69,4,48,4,Mobile,32,44,99,1,Corporate,0
4085,22,,,,570,126,10,56,6,,9,26,79,0,,1
4086,26,USA,Self-paced,Investment,1049,127,6,38,2,Mobile,23,21,54,0,Corporate,0
4087,51,India,Self-paced,Investment,778,149,14,80,5,Mobile,18,24,54,1,Corporate,1
4088,59,USA,Classroom Training Live Session,Accounting,737,60,11,75,2,Desktop,38,40,99,0,Corporate,0
4089,46,Canada,Classroom Training Live Session,Risk,171,92,0,10,1,Mobile,24,33,21,1,Individual,0
4090,49,UK,Classroom Training Live Session,Accounting,417,19,12,41,6,Mobile,17,30,80,0,Corporate,0
4091,18,UK,Instructor-led Online,Investment,465,161,3,38,3,Mobile,24,14,19,1,Corporate,1
4092,31,Canada,Self-paced,Accounting,1008,93,9,66,0,Tablet,44,39,79,1,Individual,0
4093,41,Australia,Self-paced,Finance,773,139,3,19,0,Tablet,35,48,90,1,Corporate,0
4094,50,USA,Instructor-led Online,Risk,1069,103,14,0,5,Mobile,58,1,2,0,Corporate,0
4095,44,India,Self-paced,Investment,1094,103,7,7,6,Desktop,9,24,41,0,Corporate,0
4096,26,India,Classroom Training Live Session,Finance,371,177,13,37,4,Tablet,12,7,32,1,Corporate,1
4097,18,Canada,Instructor-led Online,Risk,247,55,14,77,6,Desktop,51,1,92,0,Corporate,1
4098,49,USA,Instructor-led Online,Accounting,1046,92,12,2,5,Tablet,12,5,20,0,Individual,1
4099,39,USA,Classroom Training Live Session,Investment,387,170,3,93,0,Desktop,37,20,89,0,Individual,1
4100,56,USA,Self-paced,Accounting,656,46,2,12,3,Mobile,56,4,42,0,Corporate,0
4101,48,Canada,Classroom Training Live Session,Investment,688,44,14,39,4,Tablet,42,42,89,0,Individual,0
4102,30,USA,Instructor-led Online,Finance,652,23,9,87,2,Mobile,48,38,39,1,Corporate,0
4103,18,India,Instructor-led Online,Investment,866,93,10,16,3,Desktop,37,5,61,1,Corporate,0
4104,43,India,Self-paced,Accounting,884,53,13,4,2,Tablet,50,19,50,1,Individual,0
4105,40,UK,Self-paced,Finance,527,113,8,12,6,Desktop,37,26,25,0,Corporate,0
4106,48,Australia,Self-paced,Finance,1188,74,14,60,5,Tablet,3,28,72,0,Corporate,0
4107,32,USA,Classroom Training Live Session,Finance,238,134,14,6,2,Desktop,3,20,0,1,Individual,1
4108,45,Australia,Self-paced,Finance,629,87,11,72,4,Desktop,42,5,15,0,Individual,1
4109,48,Australia,Self-paced,Accounting,399,91,6,41,1,Desktop,56,12,95,0,Individual,0
4110,30,USA,Classroom Training Live Session,Investment,1035,143,10,84,3,Mobile,39,41,38,0,Corporate,1
4111,46,Australia,Instructor-led Online,Investment,1130,30,6,91,6,Desktop,28,3,83,0,Corporate,0
4112,58,UK,Classroom Training Live Session,Accounting,900,22,14,5,4,Mobile,31,46,93,1,Corporate,0
4113,58,UK,Classroom Training Live Session,Accounting,191,121,14,80,1,Tablet,35,13,42,0,Corporate,1
4114,33,,,,869,7,4,57,6,,59,24,34,0,,0
4115,22,Australia,Instructor-led Online,Finance,962,86,5,76,6,Desktop,21,8,50,1,Individual,1
4116,49,USA,Classroom Training Live Session,Investment,316,121,3,64,4,Tablet,56,24,8,1,Corporate,1
4117,23,Australia,Self-paced,Risk,912,62,9,64,1,Desktop,59,17,58,0,Corporate,0
4118,31,Canada,Classroom Training Live Session,Finance,1076,55,9,34,5,Tablet,3,8,28,0,Corporate,0
4119,20,Canada,Instructor-led Online,Investment,492,151,8,56,6,Tablet,19,18,5,0,Individual,1
4120,52,USA,Classroom Training Live Session,Finance,201,151,8,57,2,Desktop,30,37,45,1,Individual,1
4121,37,Australia,Classroom Training Live Session,Risk,696,150,0,59,4,Mobile,16,44,3,1,Individual,1
4122,36,India,Instructor-led Online,Accounting,1018,160,14,92,4,Mobile,16,20,78,0,Individual,1
4123,59,USA,Classroom Training Physical,Risk,1011,164,7,79,6,Mobile,22,7,2,0,Corporate,1
4124,53,Canada,Self-paced,Risk,781,97,1,4,0,Desktop,50,8,17,1,Individual,0
4125,52,UK,Classroom Training Live Session,Investment,278,124,11,99,6,Desktop,19,10,40,1,Individual,1
4126,46,USA,Instructor-led Online,Risk,316,151,5,1,4,Tablet,0,37,5,1,Corporate,1
4127,47,India,Classroom Training Live Session,Finance,687,52,1,93,3,Tablet,1,49,2,1,Corporate,0
4128,24,Canada,Self-paced,Investment,374,136,2,26,6,Desktop,28,45,35,0,Corporate,0
4129,57,USA,Classroom Training Physical,Investment,356,132,4,95,1,Desktop,44,47,14,0,Individual,1
4130,41,Canada,Self-paced,Accounting,944,139,11,56,2,Desktop,0,46,3,1,Corporate,1
4131,41,USA,Self-paced,Finance,200,93,5,92,2,Mobile,2,39,68,0,Individual,0
4132,59,USA,Classroom Training Live Session,Risk,537,45,11,85,4,Mobile,33,15,10,0,Corporate,0
4133,54,UK,Instructor-led Online,Accounting,294,76,1,31,1,Tablet,55,3,10,0,Individual,0
4134,47,Canada,Classroom Training Live Session,Investment,645,119,11,41,6,Tablet,50,15,56,0,Corporate,1
4135,52,Canada,Self-paced,Finance,1125,18,2,8,2,Desktop,2,4,95,0,Corporate,0
4136,19,UK,Instructor-led Online,Finance,1045,5,4,5,3,Mobile,4,3,8,1,Individual,0
4137,46,UK,Classroom Training Live Session,Investment,903,76,9,44,4,Desktop,34,39,5,0,Individual,1
4138,22,Canada,Classroom Training Live Session,Finance,674,75,10,18,6,Mobile,36,37,17,1,Individual,0
4139,34,India,Self-paced,Finance,538,82,7,76,3,Desktop,2,35,74,0,Individual,0
4140,23,Australia,Classroom Training Live Session,Investment,910,96,4,39,2,Mobile,13,1,38,0,Individual,0
4141,47,India,Instructor-led Online,Risk,1088,129,13,16,5,Desktop,59,38,47,1,Individual,1
4142,42,Canada,Instructor-led Online,Risk,507,43,4,47,1,Tablet,15,39,20,1,Individual,0
4143,39,India,Classroom Training Live Session,Accounting,1181,5,9,29,6,Mobile,56,30,94,0,Individual,0
4144,54,USA,Instructor-led Online,Finance,873,119,9,25,1,Desktop,52,32,44,1,Corporate,0
4145,55,Canada,Instructor-led Online,Finance,342,108,14,7,6,Tablet,8,10,5,0,Individual,0
4146,38,Canada,Classroom Training Live Session,Investment,793,36,8,98,1,Tablet,36,16,79,1,Corporate,0
4147,47,Canada,Instructor-led Online,Risk,616,97,9,45,6,Mobile,16,11,23,1,Individual,0
4148,29,India,Classroom Training Live Session,Risk,115,126,6,81,5,Desktop,43,30,42,0,Individual,1
4149,25,Australia,Self-paced,Finance,839,125,9,5,0,Mobile,46,35,91,0,Individual,0
4150,37,,,,707,57,9,69,0,,3,30,74,0,,0
4151,19,Canada,Self-paced,Investment,668,101,9,75,0,Desktop,25,4,4,1,Corporate,1
4152,25,UK,Instructor-led Online,Risk,708,149,2,20,2,Tablet,35,1,29,1,Corporate,1
4153,37,USA,Self-paced,Investment,512,133,8,9,2,Mobile,40,47,0,0,Corporate,0
4154,42,USA,Classroom Training Physical,Accounting,120,16,9,31,3,Mobile,19,8,59,1,Corporate,0
4155,48,UK,Self-paced,Investment,257,47,7,32,1,Mobile,30,38,41,0,Individual,0
4156,21,UK,Self-paced,Accounting,772,108,0,48,3,Mobile,7,35,71,0,Individual,0
4157,36,India,Classroom Training Live Session,Investment,993,171,7,99,0,Tablet,44,36,12,0,Corporate,1
4158,50,Canada,Instructor-led Online,Risk,1120,14,6,48,5,Tablet,45,48,97,0,Individual,0
4159,42,USA,Self-paced,Investment,1155,175,4,41,6,Desktop,46,24,1,0,Corporate,1
4160,35,India,Classroom Training Live Session,Risk,121,14,5,77,1,Desktop,15,47,52,0,Individual,0
4161,57,India,Self-paced,Accounting,785,113,5,53,5,Tablet,47,41,41,1,Individual,0
4162,35,India,Self-paced,Finance,803,1,8,78,4,Tablet,16,40,57,1,Individual,0
4163,19,India,Classroom Training Live Session,Investment,1040,23,1,19,3,Desktop,54,21,59,0,Corporate,0
4164,39,Australia,Classroom Training Live Session,Finance,1058,159,10,35,5,Tablet,22,28,22,1,Corporate,1
4165,37,UK,Self-paced,Finance,758,96,14,49,4,Mobile,42,18,84,1,Corporate,1
4166,26,UK,Classroom Training Live Session,Risk,617,99,8,24,0,Desktop,30,6,62,1,Corporate,0
4167,41,USA,Instructor-led Online,Accounting,393,62,0,50,5,Desktop,31,9,97,0,Individual,0
4168,44,USA,Instructor-led Online,Accounting,851,74,5,85,5,Tablet,3,4,5,0,Corporate,1
4169,37,UK,Instructor-led Online,Investment,464,64,5,13,1,Tablet,53,18,74,0,Individual,0
4170,50,UK,Self-paced,Risk,391,152,10,70,6,Desktop,46,4,13,0,Corporate,1
4171,18,India,Classroom Training Live Session,Finance,122,125,3,70,5,Tablet,8,27,73,1,Individual,1
4172,43,USA,Classroom Training Physical,Investment,687,141,5,39,3,Mobile,51,0,5,0,Corporate,1
4173,59,UK,Classroom Training Live Session,Finance,759,132,1,7,5,Mobile,21,18,27,1,Individual,0
4174,43,UK,Classroom Training Live Session,Accounting,170,94,0,88,0,Mobile,26,0,32,1,Individual,0
4175,39,,,,938,79,3,36,3,,34,47,24,0,,0
4176,34,Canada,Instructor-led Online,Investment,876,54,4,62,3,Tablet,25,44,18,0,Corporate,0
4177,26,,,,973,33,5,79,2,,25,44,34,0,,0
4178,27,Australia,Classroom Training Live Session,Finance,469,126,0,70,1,Tablet,49,2,45,1,Individual,0
4179,56,USA,Instructor-led Online,Investment,965,85,6,10,3,Desktop,2,6,44,0,Individual,0
4180,58,USA,Classroom Training Live Session,Risk,991,87,6,28,5,Tablet,4,31,39,1,Corporate,0
4181,42,India,Instructor-led Online,Investment,465,57,13,92,6,Desktop,58,5,75,0,Corporate,1
4182,36,India,Instructor-led Online,Investment,316,45,13,84,5,Desktop,44,39,71,0,Corporate,1
4183,20,UK,Instructor-led Online,Accounting,1110,124,9,8,0,Tablet,32,24,41,1,Corporate,0
4184,55,India,Instructor-led Online,Investment,778,50,0,27,0,Desktop,54,19,83,0,Corporate,0
4185,38,USA,Instructor-led Online,Finance,1175,3,12,6,5,Tablet,5,33,95,1,Corporate,0
4186,28,Australia,Instructor-led Online,Accounting,1129,110,14,10,2,Tablet,44,37,3,1,Individual,1
4187,46,India,Instructor-led Online,Investment,267,84,4,65,3,Desktop,29,46,81,1,Corporate,0
4188,46,India,Instructor-led Online,Risk,994,99,6,50,3,Desktop,36,1,66,1,Individual,0
4189,21,Canada,Instructor-led Online,Risk,1149,47,14,72,2,Desktop,38,40,29,0,Individual,1
4190,25,UK,Instructor-led Online,Finance,987,145,7,71,4,Desktop,53,15,17,0,Corporate,1
4191,44,Canada,Self-paced,Investment,170,34,6,18,5,Desktop,27,11,14,0,Individual,0
4192,18,India,Self-paced,Risk,1124,5,14,99,1,Desktop,22,38,92,1,Individual,0
4193,52,Canada,Self-paced,Investment,916,151,6,49,0,Mobile,1,4,61,0,Individual,0
4194,41,Australia,Self-paced,Finance,134,18,4,67,4,Mobile,31,42,48,0,Individual,0
4195,38,UK,Self-paced,Risk,1073,70,2,28,6,Tablet,27,42,49,1,Corporate,0
4196,29,UK,Self-paced,Investment,687,24,0,91,4,Desktop,33,25,34,0,Corporate,0
4197,46,India,Classroom Training Live Session,Finance,433,121,7,1,2,Desktop,58,46,17,0,Corporate,0
4198,24,India,Instructor-led Online,Risk,118,112,2,48,4,Tablet,49,10,54,0,Corporate,1
4199,38,India,Instructor-led Online,Investment,1181,137,2,77,1,Tablet,13,15,36,1,Corporate,0
4200,34,USA,Instructor-led Online,Investment,1037,39,10,55,4,Tablet,7,23,46,0,Individual,0
4201,50,India,Classroom Training Live Session,Accounting,310,29,2,38,3,Mobile,30,5,91,1,Corporate,0
4202,18,India,Self-paced,Investment,274,112,3,33,3,Desktop,46,38,24,0,Individual,1
4203,58,Australia,Instructor-led Online,Risk,150,126,1,40,2,Mobile,42,23,46,1,Corporate,0
